,start_node,end_node,osmid,maxspeed,highway,surface,lanes,oneway,geometry,name,smoothness,living_street,service,length (m),length (km),capacity (veh/h),maxspeed (km/h),flow_time (h),flow_time (s)
1660,1534319509,304156520,path_1534319509,,,,,,"LINESTRING (30.3189336 59.9081342, 30.3185318 59.9082971)",,,,,,,,,,
1661,1534986151,304156522,path_1534986151,,,,,,"LINESTRING (30.3464757 59.8346821, 30.3479519 59.8333846)",,,,,,,,,,
1662,1536483942,304156531,path_1536483942,,,,,,"LINESTRING (30.2687194 59.940461, 30.2685405 59.9402537)",,,,,,,,,,
1663,1536567201,304156532,path_1536567201,,,,,,"LINESTRING (30.2023417 59.8550875, 30.2024496 59.8561016)",,,,,,,,,,
1664,1537804457,304156549,path_1537804457,,,,,,"LINESTRING (30.3795824 59.9266082, 30.3799089 59.927031)",,,,,,,,,,
1665,1538070665,304156556,path_1538070665,,,,,,"LINESTRING (30.3862177 59.926843, 30.3855577 59.9267053)",,,,,,,,,,
1666,1538289211,304156579,path_1538289211,,,,,,"LINESTRING (30.3046004 59.8741073, 30.3057879 59.8755772)",,,,,,,,,,
1667,1539213071,304156580,path_1539213071,,,,,,"LINESTRING (30.3714641 59.8421684, 30.3722795 59.8419238)",,,,,,,,,,
1668,1539811239,304156581,path_1539811239,,,,,,"LINESTRING (30.3174561 59.8622798, 30.3172057 59.8616941)",,,,,,,,,,
1669,1541255099,304156582,path_1541255099,,,,,,"LINESTRING (30.3273872 59.8260996, 30.3258527 59.8242139)",,,,,,,,,,
1670,1541917540,304156583,path_1541917540,,,,,,"LINESTRING (30.398957 59.710432, 30.4020649 59.7105192)",,,,,,,,,,
1671,1542528710,304156584,path_1542528710,,,,,,"LINESTRING (30.2766941 59.9100646, 30.2754664 59.9094807)",,,,,,,,,,
1672,1542528993,304156586,path_1542528993,,,,,,"LINESTRING (30.2809628 59.9116593, 30.2812446 59.9134077)",,,,,,,,,,
1673,1542528995,304199302,path_1542528995,,,,,,"LINESTRING (30.2825035 59.9117096, 30.2826332 59.913453)",,,,,,,,,,
1674,1543709465,304524784,path_1543709465,,,,,,"LINESTRING (30.3154876 59.866321, 30.3139809 59.8660518)",,,,,,,,,,
1675,1544280552,304524795,path_1544280552,,,,,,"LINESTRING (30.3167734 59.9159559, 30.3178888 59.9162796)",,,,,,,,,,
1676,1544280555,304524797,path_1544280555,,,,,,"LINESTRING (30.3176548 59.9159638, 30.3179737 59.9160941)",,,,,,,,,,
1677,1544302373,304526261,path_1544302373,,,,,,"LINESTRING (30.3163527 59.9154435, 30.3180429 59.9153444)",,,,,,,,,,
1678,1545531771,304771456,path_1545531771,,,,,,"LINESTRING (30.3119237 59.9158916, 30.313303 59.9160073)",,,,,,,,,,
1679,1545531773,304771463,path_1545531773,,,,,,"LINESTRING (30.3122806 59.9158966, 30.313303 59.9160073)",,,,,,,,,,
1680,1545531778,304771472,path_1545531778,,,,,,"LINESTRING (30.3126688 59.9158973, 30.313303 59.9160073)",,,,,,,,,,
1681,1545531781,304771474,path_1545531781,,,,,,"LINESTRING (30.3117035 59.9158883, 30.313303 59.9160073)",,,,,,,,,,
1682,1545531782,304771488,path_1545531782,,,,,,"LINESTRING (30.3130124 59.9159073, 30.313303 59.9160073)",,,,,,,,,,
1683,1545549370,305271197,path_1545549370,,,,,,"LINESTRING (30.3107466 59.9158716, 30.3099838 59.9159686)",,,,,,,,,,
1684,1545549371,305271201,path_1545549371,,,,,,"LINESTRING (30.3096374 59.9154243, 30.3099686 59.9152318)",,,,,,,,,,
1685,1545549373,305271705,path_1545549373,,,,,,"LINESTRING (30.3109957 59.9158779, 30.3099838 59.9159686)",,,,,,,,,,
1686,1545549375,305272225,path_1545549375,,,,,,"LINESTRING (30.3105077 59.9158709, 30.3099838 59.9159686)",,,,,,,,,,
1687,1545665499,306272717,path_1545665499,,,,,,"LINESTRING (30.3070306 59.9110494, 30.3072565 59.9115595)",,,,,,,,,,
1688,1545679892,307112491,path_1545679892,,,,,,"LINESTRING (30.3069921 59.9093221, 30.3071904 59.909131)",,,,,,,,,,
1689,1545679899,307960045,path_1545679899,,,,,,"LINESTRING (30.3070271 59.9108878, 30.3072565 59.9115595)",,,,,,,,,,
1690,1547389019,307960046,path_1547389019,,,,,,"LINESTRING (30.3902429 59.8835693, 30.3901665 59.882856)",,,,,,,,,,
1691,1547552174,307960047,path_1547552174,,,,,,"LINESTRING (30.2898008 59.9179976, 30.2895104 59.9180404)",,,,,,,,,,
1692,1548431709,307960049,path_1548431709,,,,,,"LINESTRING (30.242001 59.8508054, 30.240676 59.8496938)",,,,,,,,,,
1693,1548699560,308641585,path_1548699560,,,,,,"LINESTRING (30.3142594 59.9162737, 30.3140393 59.9161522)",,,,,,,,,,
1694,1548699562,309316198,path_1548699562,,,,,,"LINESTRING (30.3131325 59.916234, 30.3132959 59.9161425)",,,,,,,,,,
1695,1548800238,309316199,path_1548800238,,,,,,"LINESTRING (30.317195 59.9198437, 30.3177061 59.921214)",,,,,,,,,,
1696,1549472740,309316818,path_1549472740,,,,,,"LINESTRING (30.4085286 59.9279782, 30.4071066 59.9279308)",,,,,,,,,,
1697,1549472741,309316820,path_1549472741,,,,,,"LINESTRING (30.4137523 59.9291211, 30.4127985 59.9290924)",,,,,,,,,,
1698,1549472744,309359191,path_1549472744,,,,,,"LINESTRING (30.4125903 59.9275836, 30.4124128 59.9286391)",,,,,,,,,,
1699,1549472750,309359283,path_1549472750,,,,,,"LINESTRING (30.4114695 59.9263067, 30.4119769 59.9285471)",,,,,,,,,,
1700,1549472752,309627874,path_1549472752,,,,,,"LINESTRING (30.4127832 59.9274107, 30.4124128 59.9286391)",,,,,,,,,,
1701,1549472753,309627896,path_1549472753,,,,,,"LINESTRING (30.411808 59.9236518, 30.4117118 59.9233836)",,,,,,,,,,
1702,1549472758,309946206,path_1549472758,,,,,,"LINESTRING (30.4133791 59.9286991, 30.4127985 59.9290924)",,,,,,,,,,
1703,1553917691,309950260,path_1553917691,,,,,,"LINESTRING (30.3122947 59.9134748, 30.3139955 59.9131092)",,,,,,,,,,
1704,1553917701,309950265,path_1553917701,,,,,,"LINESTRING (30.3137967 59.9132047, 30.3139955 59.9131092)",,,,,,,,,,
1705,1554157629,309950267,path_1554157629,,,,,,"LINESTRING (30.3138409 59.9124998, 30.3140453 59.9123827)",,,,,,,,,,
1706,1554157652,309950275,path_1554157652,,,,,,"LINESTRING (30.3101921 59.9124516, 30.3098414 59.9123214)",,,,,,,,,,
1707,1554518117,310849192,path_1554518117,,,,,,"LINESTRING (30.317355 59.9116165, 30.3182138 59.9117081)",,,,,,,,,,
1708,1554518130,310849195,path_1554518130,,,,,,"LINESTRING (30.3180296 59.9116236, 30.3182138 59.9117081)",,,,,,,,,,
1709,1554518145,311108623,path_1554518145,,,,,,"LINESTRING (30.3147896 59.9115774, 30.3140941 59.9116513)",,,,,,,,,,
1710,1554518154,311108633,path_1554518154,,,,,,"LINESTRING (30.3181259 59.909895, 30.3183102 59.9096409)",,,,,,,,,,
1711,1554518156,312169198,path_1554518156,,,,,,"LINESTRING (30.3149536 59.9115798, 30.3140941 59.9116513)",,,,,,,,,,
1712,1554518181,312800229,path_1554518181,,,,,,"LINESTRING (30.3174928 59.9117979, 30.3182138 59.9117081)",,,,,,,,,,
1713,1555638446,313471854,path_1555638446,,,,,,"LINESTRING (30.316238 59.9117864, 30.3182138 59.9117081)",,,,,,,,,,
1714,1555638451,313471855,path_1555638451,,,,,,"LINESTRING (30.3150289 59.9117759, 30.3140941 59.9116513)",,,,,,,,,,
1715,1555638454,313472436,path_1555638454,,,,,,"LINESTRING (30.3142811 59.9117688, 30.3140941 59.9116513)",,,,,,,,,,
1716,1555638458,313473418,path_1555638458,,,,,,"LINESTRING (30.3164617 59.9117883, 30.3182138 59.9117081)",,,,,,,,,,
1717,1555638471,313474061,path_1555638471,,,,,,"LINESTRING (30.3180154 59.9120309, 30.3182138 59.9117081)",,,,,,,,,,
1718,1555661821,313474231,path_1555661821,,,,,,"LINESTRING (30.3173303 59.9125434, 30.3181793 59.9124291)",,,,,,,,,,
1719,1555661843,313474235,path_1555661843,,,,,,"LINESTRING (30.3174359 59.9122781, 30.3181793 59.9124291)",,,,,,,,,,
1720,1555661847,313474254,path_1555661847,,,,,,"LINESTRING (30.3180055 59.9122516, 30.3181793 59.9124291)",,,,,,,,,,
1721,1555685582,313474258,path_1555685582,,,,,,"LINESTRING (30.3179962 59.9128394, 30.3181446 59.9131694)",,,,,,,,,,
1722,1555685587,316234452,path_1555685587,,,,,,"LINESTRING (30.3179913 59.9130869, 30.3181446 59.9131694)",,,,,,,,,,
1723,1555698438,316234455,path_1555698438,,,,,,"LINESTRING (30.3177133 59.9134713, 30.3181205 59.9136664)",,,,,,,,,,
1724,1555698440,316877228,path_1555698440,,,,,,"LINESTRING (30.3174542 59.9133009, 30.3181446 59.9131694)",,,,,,,,,,
1725,1555698442,316877352,path_1555698442,,,,,,"LINESTRING (30.3179589 59.9135948, 30.3181205 59.9136664)",,,,,,,,,,
1726,1555698443,318097802,path_1555698443,,,,,,"LINESTRING (30.3179725 59.9134818, 30.3181205 59.9136664)",,,,,,,,,,
1727,1555698448,318097803,path_1555698448,,,,,,"LINESTRING (30.316355 59.9137822, 30.3181108 59.9138925)",,,,,,,,,,
1728,1555858014,318097814,path_1555858014,,,,,,"LINESTRING (30.2402224 59.851052, 30.2398758 59.8501701)",,,,,,,,,,
1729,1556143308,318102307,path_1556143308,,,,,,"LINESTRING (30.3192114 59.9051373, 30.3187444 59.9037379)",,,,,,,,,,
1730,1556206437,318102322,path_1556206437,,,,,,"LINESTRING (30.3188178 59.9070371, 30.3185318 59.9082971)",,,,,,,,,,
1731,1556206442,318102375,path_1556206442,,,,,,"LINESTRING (30.3188311 59.9068784, 30.3185318 59.9082971)",,,,,,,,,,
1732,1556861685,318453405,path_1556861685,,,,,,"LINESTRING (30.3146376 59.8595438, 30.3144079 59.8592822)",,,,,,,,,,
1733,1557122669,321523211,path_1557122669,,,,,,"LINESTRING (30.3145725 59.9144829, 30.3140349 59.9145564)",,,,,,,,,,
1734,1557134885,321523221,path_1557134885,,,,,,"LINESTRING (30.3171646 59.9145147, 30.3180751 59.914619)",,,,,,,,,,
1735,1557134910,321598428,path_1557134910,,,,,,"LINESTRING (30.3179334 59.9143049, 30.3180751 59.914619)",,,,,,,,,,
1736,1557134931,322673336,path_1557134931,,,,,,"LINESTRING (30.3179261 59.9144847, 30.3180751 59.914619)",,,,,,,,,,
1737,1557134961,322675323,path_1557134961,,,,,,"LINESTRING (30.3178765 59.9150556, 30.3180429 59.9153444)",,,,,,,,,,
1738,1557141330,322959529,path_1557141330,,,,,,"LINESTRING (30.3084888 59.9114191, 30.3075502 59.9115629)",,,,,,,,,,
1739,1557141345,323253021,path_1557141345,,,,,,"LINESTRING (30.3125748 59.9139295, 30.3140054 59.9138406)",,,,,,,,,,
1740,1557195885,330081364,path_1557195885,,,,,,"LINESTRING (30.3145939 59.8604946, 30.3143286 59.8606864)",,,,,,,,,,
1741,1557195893,330081448,path_1557195893,,,,,,"LINESTRING (30.3145774 59.8611452, 30.3143286 59.8606864)",,,,,,,,,,
1742,1557195896,330082602,path_1557195896,,,,,,"LINESTRING (30.3194353 59.8611413, 30.3195898 59.8610041)",,,,,,,,,,
1743,1557195920,330082675,path_1557195920,,,,,,"LINESTRING (30.3184351 59.8613983, 30.3185745 59.8616529)",,,,,,,,,,
1744,1557202285,330082918,path_1557202285,,,,,,"LINESTRING (30.3172903 59.8610701, 30.3172101 59.8616348)",,,,,,,,,,
1745,1558126690,330082965,path_1558126690,,,,,,"LINESTRING (30.3077329 59.9109276, 30.3075502 59.9115629)",,,,,,,,,,
1746,1558126692,330126009,path_1558126692,,,,,,"LINESTRING (30.3077264 59.9104475, 30.3075502 59.9115629)",,,,,,,,,,
1747,1558146245,330126037,path_1558146245,,,,,,"LINESTRING (30.3113724 59.9115319, 30.3097882 59.9115914)",,,,,,,,,,
1748,1558151131,333288651,path_1558151131,,,,,,"LINESTRING (30.3115307 59.9117374, 30.3097882 59.9115914)",,,,,,,,,,
1749,1558151132,333846227,path_1558151132,,,,,,"LINESTRING (30.3131345 59.9117577, 30.3140941 59.9116513)",,,,,,,,,,
1750,1558157607,334385254,path_1558157607,,,,,,"LINESTRING (30.3128957 59.9117548, 30.3140941 59.9116513)",,,,,,,,,,
1751,1558464818,339280036,path_1558464818,,,,,,"LINESTRING (30.3188541 59.9058413, 30.3187444 59.9037379)",,,,,,,,,,
1752,1558464821,339280071,path_1558464821,,,,,,"LINESTRING (30.3189073 59.9057569, 30.3187444 59.9037379)",,,,,,,,,,
1753,1558464824,339437833,path_1558464824,,,,,,"LINESTRING (30.3189391 59.9056445, 30.3187444 59.9037379)",,,,,,,,,,
1754,1558570364,339437835,path_1558570364,,,,,,"LINESTRING (30.3500826 59.9274077, 30.3505205 59.9274887)",,,,,,,,,,
1755,1559396255,339512336,path_1559396255,,,,,,"LINESTRING (30.3248852 59.932798, 30.3251263 59.9329668)",,,,,,,,,,
1756,1559396256,339512339,path_1559396256,,,,,,"LINESTRING (30.3244696 59.9335151, 30.3252882 59.9335454)",,,,,,,,,,
1757,1559396257,339512347,path_1559396257,,,,,,"LINESTRING (30.3234186 59.9337141, 30.3231414 59.9339367)",,,,,,,,,,
1758,1559410596,339921432,path_1559410596,,,,,,"LINESTRING (30.3238367 59.9320735, 30.322928 59.9314076)",,,,,,,,,,
1759,1559421295,339921441,path_1559421295,,,,,,"LINESTRING (30.3225758 59.9339163, 30.3226555 59.9334253)",,,,,,,,,,
1760,1559421296,339921466,path_1559421296,,,,,,"LINESTRING (30.322464 59.933708, 30.3226555 59.9334253)",,,,,,,,,,
1761,1559424443,341760693,path_1559424443,,,,,,"LINESTRING (30.3101811 59.9158631, 30.3099838 59.9159686)",,,,,,,,,,
1762,1559874036,342547384,path_1559874036,,,,,,"LINESTRING (30.4905608 59.9476546, 30.490637 59.945271)",,,,,,,,,,
1763,1559874037,342547390,path_1559874037,,,,,,"LINESTRING (30.4172697 59.9730645, 30.4165567 59.9728412)",,,,,,,,,,
1764,1559874038,342547404,path_1559874038,,,,,,"LINESTRING (30.3221865 60.0207969, 30.3211587 60.0198639)",,,,,,,,,,
1765,1560618330,342547413,path_1560618330,,,,,,"LINESTRING (29.8146849 59.9056833, 29.8131699 59.9066962)",,,,,,,,,,
1766,1561179781,343610909,path_1561179781,,,,,,"LINESTRING (30.4630382 59.8494562, 30.4610311 59.8512429)",,,,,,,,,,
1767,1561657468,344438822,path_1561657468,,,,,,"LINESTRING (30.6669592 59.943282, 30.5594043 59.9731805)",,,,,,,,,,
1768,1562182492,344438961,path_1562182492,,,,,,"LINESTRING (30.4556443 59.8658821, 30.4551471 59.8650818)",,,,,,,,,,
1769,1562182729,344439193,path_1562182729,,,,,,"LINESTRING (30.4549192 59.8653053, 30.4551471 59.8650818)",,,,,,,,,,
1770,1562459636,344891462,path_1562459636,,,,,,"LINESTRING (30.3098313 59.9158608, 30.3099838 59.9159686)",,,,,,,,,,
1771,1563382574,348245989,path_1563382574,,,,,,"LINESTRING (30.3180574 59.9111729, 30.3182465 59.9109896)",,,,,,,,,,
1772,1563448513,353747146,path_1563448513,,,,,,"LINESTRING (30.4849234 59.9227187, 30.4831533 59.9228671)",,,,,,,,,,
1773,1565649959,353756853,path_1565649959,,,,,,"LINESTRING (30.3543229 59.9301621, 30.3544546 59.9300467)",,,,,,,,,,
1774,1565868290,353756933,path_1565868290,,,,,,"LINESTRING (30.3180914 59.9106412, 30.3182465 59.9109896)",,,,,,,,,,
1775,1565868294,357158775,path_1565868294,,,,,,"LINESTRING (30.3171572 59.9097534, 30.3162534 59.9096201)",,,,,,,,,,
1776,1565868313,357192122,path_1565868313,,,,,,"LINESTRING (30.3164086 59.9097512, 30.3162534 59.9096201)",,,,,,,,,,
1777,1567091535,358125578,path_1567091535,,,,,,"LINESTRING (30.3211962 59.9159481, 30.3221364 59.914814)",,,,,,,,,,
1778,1567091548,358542156,path_1567091548,,,,,,"LINESTRING (30.3199826 59.9171235, 30.3195803 59.9172474)",,,,,,,,,,
1779,1567091551,360036008,path_1567091551,,,,,,"LINESTRING (30.3204313 59.9161919, 30.3195803 59.9172474)",,,,,,,,,,
1780,1567091555,360036484,path_1567091555,,,,,,"LINESTRING (30.3206145 59.916018, 30.3208167 59.9144369)",,,,,,,,,,
1781,1567123539,360036487,path_1567123539,,,,,,"LINESTRING (30.3218585 59.9148248, 30.3221364 59.914814)",,,,,,,,,,
1782,1567153789,360413626,path_1567153789,,,,,,"LINESTRING (30.3213677 59.9143005, 30.3209788 59.9142815)",,,,,,,,,,
1783,1567153793,360413628,path_1567153793,,,,,,"LINESTRING (30.3191298 59.9145687, 30.3180751 59.914619)",,,,,,,,,,
1784,1567163533,360419292,path_1567163533,,,,,,"LINESTRING (30.3184725 59.9142717, 30.3182648 59.9138965)",,,,,,,,,,
1785,1567307029,360431592,path_1567307029,,,,,,"LINESTRING (30.3188565 59.9152373, 30.3180429 59.9153444)",,,,,,,,,,
1786,1567307034,363839562,path_1567307034,,,,,,"LINESTRING (30.3184519 59.91487, 30.3180751 59.914619)",,,,,,,,,,
1787,1567307045,363951721,path_1567307045,,,,,,"LINESTRING (30.318963 59.9149994, 30.3180751 59.914619)",,,,,,,,,,
1788,1567307050,364719227,path_1567307050,,,,,,"LINESTRING (30.3184426 59.9152262, 30.3180429 59.9153444)",,,,,,,,,,
1789,1567322691,364719236,path_1567322691,,,,,,"LINESTRING (30.3184408 59.9153541, 30.3180429 59.9153444)",,,,,,,,,,
1790,1567322696,364781977,path_1567322696,,,,,,"LINESTRING (30.3189312 59.9153746, 30.3180429 59.9153444)",,,,,,,,,,
1791,1569673230,364782068,path_1569673230,,,,,,"LINESTRING (30.359601 59.9437761, 30.3593579 59.9439682)",,,,,,,,,,
1792,1570231737,365743595,path_1570231737,,,,,,"LINESTRING (30.3574527 59.8782033, 30.3570077 59.879696)",,,,,,,,,,
1793,1572572293,365743597,path_1572572293,,,,,,"LINESTRING (30.5007781 59.8319342, 30.5003349 59.8325145)",,,,,,,,,,
1794,1574091236,366666877,path_1574091236,,,,,,"LINESTRING (30.4084534 59.8964834, 30.4080637 59.8973641)",,,,,,,,,,
1795,1574290151,366667105,path_1574290151,,,,,,"LINESTRING (30.3615106 59.9393852, 30.3604851 59.9394804)",,,,,,,,,,
1796,1574312667,366671000,path_1574312667,,,,,,"LINESTRING (30.2928849 59.9329726, 30.2924299 59.9317603)",,,,,,,,,,
1797,1574807272,366671116,path_1574807272,,,,,,"LINESTRING (30.3158582 59.9262979, 30.3152468 59.9256402)",,,,,,,,,,
1798,1579302654,366920631,path_1579302654,,,,,,"LINESTRING (30.2603398 59.8525045, 30.2575328 59.8519386)",,,,,,,,,,
1799,1579801422,367050939,path_1579801422,,,,,,"LINESTRING (30.2834147 59.925525, 30.2828634 59.9261344)",,,,,,,,,,
1800,1580236976,367359149,path_1580236976,,,,,,"LINESTRING (30.4327406 59.9306595, 30.4328128 59.9328089)",,,,,,,,,,
1801,1580246794,367525756,path_1580246794,,,,,,"LINESTRING (30.4102959 59.9304553, 30.4101092 59.931509)",,,,,,,,,,
1802,1580632253,367532591,path_1580632253,,,,,,"LINESTRING (30.318924 59.9361102, 30.3192134 59.9361801)",,,,,,,,,,
1803,1580632256,368001563,path_1580632256,,,,,,"LINESTRING (30.3190621 59.9364107, 30.3192134 59.9361801)",,,,,,,,,,
1804,1584465314,368001577,path_1584465314,,,,,,"LINESTRING (30.2774963 59.9437766, 30.2783228 59.9433371)",,,,,,,,,,
1805,1584465326,368309321,path_1584465326,,,,,,"LINESTRING (30.2775206 59.9429858, 30.2783228 59.9433371)",,,,,,,,,,
1806,1584654144,368309327,path_1584654144,,,,,,"LINESTRING (30.3024177 59.9436627, 30.3030425 59.9435618)",,,,,,,,,,
1807,1584662773,368309332,path_1584662773,,,,,,"LINESTRING (30.2840605 59.9445506, 30.2837367 59.9445636)",,,,,,,,,,
1808,1585509540,368388221,path_1585509540,,,,,,"LINESTRING (30.3718758 59.8554436, 30.3709098 59.8551381)",,,,,,,,,,
1809,1585569098,369167630,path_1585569098,,,,,,"LINESTRING (30.273046 59.9418003, 30.2735105 59.9416922)",,,,,,,,,,
1810,1585571405,369167631,path_1585571405,,,,,,"LINESTRING (30.2736515 59.941862, 30.2735105 59.9416922)",,,,,,,,,,
1811,1585736555,369228617,path_1585736555,,,,,,"LINESTRING (30.3186071 59.9113271, 30.3184059 59.911037)",,,,,,,,,,
1812,1585740358,369610155,path_1585740358,,,,,,"LINESTRING (30.3207411 59.9133833, 30.3210112 59.9131384)",,,,,,,,,,
1813,1585758455,369740554,path_1585758455,,,,,,"LINESTRING (30.3225382 59.9141994, 30.3223002 59.9146567)",,,,,,,,,,
1814,1585758458,370045144,path_1585758458,,,,,,"LINESTRING (30.3229832 59.9137922, 30.3233526 59.9136502)",,,,,,,,,,
1815,1585788357,370045151,path_1585788357,,,,,,"LINESTRING (30.3237404 59.9130409, 30.3242653 59.9127774)",,,,,,,,,,
1816,1585877052,370487907,path_1585877052,,,,,,"LINESTRING (30.3219549 59.9325034, 30.3226555 59.9334253)",,,,,,,,,,
1817,1586234428,370740796,path_1586234428,,,,,,"LINESTRING (30.3053795 59.8474909, 30.3059376 59.8509868)",,,,,,,,,,
1818,1587012692,371317178,path_1587012692,,,,,,"LINESTRING (30.2840815 59.9399499, 30.2840581 59.9398883)",,,,,,,,,,
1819,1587496252,371709180,path_1587496252,,,,,,"LINESTRING (30.3152605 59.8480588, 30.3150127 59.8477467)",,,,,,,,,,
1820,1588318946,371913031,path_1588318946,,,,,,"LINESTRING (30.3192952 59.9113825, 30.3184059 59.911037)",,,,,,,,,,
1821,1588358821,371913111,path_1588358821,,,,,,"LINESTRING (30.3721687 59.9382129, 30.372943 59.9381114)",,,,,,,,,,
1822,1588526080,371913115,path_1588526080,,,,,,"LINESTRING (30.3242203 59.9140038, 30.3233526 59.9136502)",,,,,,,,,,
1823,1591001728,371913161,path_1591001728,,,,,,"LINESTRING (30.3716438 59.8060986, 30.3739043 59.8062148)",,,,,,,,,,
1824,1594687439,372832765,path_1594687439,,,,,,"LINESTRING (30.2899852 59.9177877, 30.2899522 59.9175413)",,,,,,,,,,
1825,1594687440,372838001,path_1594687440,,,,,,"LINESTRING (30.290839 59.9168404, 30.2906738 59.9167266)",,,,,,,,,,
1826,1594708075,373109688,path_1594708075,,,,,,"LINESTRING (30.2909733 59.9182642, 30.2911808 59.9186408)",,,,,,,,,,
1827,1594708078,373109689,path_1594708078,,,,,,"LINESTRING (30.290591 59.9181783, 30.2911808 59.9186408)",,,,,,,,,,
1828,1594708127,373109690,path_1594708127,,,,,,"LINESTRING (30.2917232 59.917835, 30.2924531 59.9180966)",,,,,,,,,,
1829,1595059511,373719747,path_1595059511,,,,,,"LINESTRING (30.3181464 59.9091017, 30.3183069 59.9090322)",,,,,,,,,,
1830,1596031762,373719750,path_1596031762,,,,,,"LINESTRING (30.3398114 59.9091528, 30.3397321 59.9090323)",,,,,,,,,,
1831,1596093872,375439386,path_1596093872,,,,,,"LINESTRING (30.2962661 59.9180564, 30.2959164 59.918868)",,,,,,,,,,
1832,1596093878,377637748,path_1596093878,,,,,,"LINESTRING (30.296127 59.9182133, 30.2959164 59.918868)",,,,,,,,,,
1833,1596270960,377637756,path_1596270960,,,,,,"LINESTRING (30.2956532 59.9186858, 30.2957489 59.9188306)",,,,,,,,,,
1834,1599494521,377706801,path_1599494521,,,,,,"LINESTRING (30.3168205 59.8402954, 30.3153515 59.8414089)",,,,,,,,,,
1835,1600137270,377706806,path_1600137270,,,,,,"LINESTRING (30.3168611 59.8409308, 30.3153515 59.8414089)",,,,,,,,,,
1836,1600285644,378032050,path_1600285644,,,,,,"LINESTRING (30.3133277 59.9339235, 30.3135181 59.9341588)",,,,,,,,,,
1837,1602692666,378032060,path_1602692666,,,,,,"LINESTRING (30.32403 59.7816995, 30.3250134 59.7806999)",,,,,,,,,,
1838,1606591417,378032578,path_1606591417,,,,,,"LINESTRING (30.2669531 59.9399036, 30.2664938 59.9404574)",,,,,,,,,,
1839,1606825354,378032589,path_1606825354,,,,,,"LINESTRING (30.2912201 59.925574, 30.2904061 59.9251689)",,,,,,,,,,
1840,1607441581,378032619,path_1607441581,,,,,,"LINESTRING (30.3327034 59.8614637, 30.3332798 59.8618603)",,,,,,,,,,
1841,1608209383,378698435,path_1608209383,,,,,,"LINESTRING (30.5049839 59.8345718, 30.5062165 59.8339032)",,,,,,,,,,
1842,1608564705,379522392,path_1608564705,,,,,,"LINESTRING (30.1628995 59.7687029, 30.1522345 59.771933)",,,,,,,,,,
1843,1610589749,379536855,path_1610589749,,,,,,"LINESTRING (30.5176496 59.8951284, 30.5181095 59.8966187)",,,,,,,,,,
1844,1610589753,379537170,path_1610589753,,,,,,"LINESTRING (30.5175177 59.8950533, 30.5181095 59.8966187)",,,,,,,,,,
1845,1610589767,380903893,path_1610589767,,,,,,"LINESTRING (30.5187464 59.8941583, 30.5203981 59.8938626)",,,,,,,,,,
1846,1610589769,382561706,path_1610589769,,,,,,"LINESTRING (30.5171973 59.8953568, 30.5181095 59.8966187)",,,,,,,,,,
1847,1610998327,386631256,path_1610998327,,,,,,"LINESTRING (30.5134943 59.8927639, 30.5133767 59.8921205)",,,,,,,,,,
1848,1610998343,386631267,path_1610998343,,,,,,"LINESTRING (30.5147801 59.8930992, 30.5149366 59.8925168)",,,,,,,,,,
1849,1610998354,387651764,path_1610998354,,,,,,"LINESTRING (30.517237 59.8934338, 30.5169645 59.893019)",,,,,,,,,,
1850,1610998356,387651768,path_1610998356,,,,,,"LINESTRING (30.5166255 59.8932815, 30.5169645 59.893019)",,,,,,,,,,
1851,1610998385,387651781,path_1610998385,,,,,,"LINESTRING (30.5183886 59.894446, 30.5169645 59.893019)",,,,,,,,,,
1852,1610998387,387651784,path_1610998387,,,,,,"LINESTRING (30.518489 59.8943457, 30.5203981 59.8938626)",,,,,,,,,,
1853,1610998390,388991069,path_1610998390,,,,,,"LINESTRING (30.5173493 59.8937175, 30.5169645 59.893019)",,,,,,,,,,
1854,1610998399,389396629,path_1610998399,,,,,,"LINESTRING (30.5183565 59.8939627, 30.5169645 59.893019)",,,,,,,,,,
1855,1612102453,389396634,path_1612102453,,,,,,"LINESTRING (30.5150219 59.8928944, 30.5149366 59.8925168)",,,,,,,,,,
1856,1612102454,389418953,path_1612102454,,,,,,"LINESTRING (30.5171374 59.8936613, 30.5169645 59.893019)",,,,,,,,,,
1857,1612102456,389420031,path_1612102456,,,,,,"LINESTRING (30.514301 59.8929819, 30.5149366 59.8925168)",,,,,,,,,,
1858,1612102467,389420662,path_1612102467,,,,,,"LINESTRING (30.5137356 59.8925508, 30.5133767 59.8921205)",,,,,,,,,,
1859,1612102469,389424573,path_1612102469,,,,,,"LINESTRING (30.5144305 59.8927531, 30.5149366 59.8925168)",,,,,,,,,,
1860,1612102477,389449560,path_1612102477,,,,,,"LINESTRING (30.5139109 59.8926118, 30.5133767 59.8921205)",,,,,,,,,,
1861,1612102481,389449562,path_1612102481,,,,,,"LINESTRING (30.5165736 59.8946365, 30.5169645 59.893019)",,,,,,,,,,
1862,1612102482,389451467,path_1612102482,,,,,,"LINESTRING (30.5145886 59.8927841, 30.5149366 59.8925168)",,,,,,,,,,
1863,1612102484,389483946,path_1612102484,,,,,,"LINESTRING (30.5153766 59.8942397, 30.5149366 59.8925168)",,,,,,,,,,
1864,1612102491,389493261,path_1612102491,,,,,,"LINESTRING (30.5139428 59.8928985, 30.5133767 59.8921205)",,,,,,,,,,
