field_1,element_type,osmid,name,amenity,landuse,shop,zone,field_1_2,start_node,end_node,osmid_2,maxspeed,lanes,highway,surface,oneway,name_2,smoothness,living_street,service,length (m),length (km),capacity (veh/h),maxspeed (km/h),flow_time (h),flow_time (s),distance
"1550",node,"1438267904",Умная стоматология,dentist,,,"47","11328","1572884356","1633767730",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Прачечный переулок"" ]",,,,100.08,0.10008,"1800","60",0.001668,6.0048,9.76735288629955e-05
"1552",node,"1438512945",Озерки,pharmacy,,,"83","21041","5333107243","5333107247",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Ленсовета"" ]",,,,332.738,0.332738,"3600","60",0.00554563333333333,19.96428,0.00029999566751695
"1553",node,"1439033027",Русская школа парикмахерского искусства,training,,hairdresser,"43","24628","10209674559","7359530297",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Декабристов"" ]",,,,151.851,0.151851,"3600","60",0.00253085,9.11106,9.8143314370429e-05
"1554",node,"1439033029",Эстедент,dentist,,,"43","24628","10209674559","7359530297",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Декабристов"" ]",,,,151.851,0.151851,"3600","60",0.00253085,9.11106,0.000209013149409524
"1555",node,"1439038208",Минимаркет,,,convenience,"47","14154","1892371424","307111",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""набережная канала Грибоедова"" ]",,,,104.668,0.104668,"1800","60",0.00174446666666667,6.28008,6.96239351269541e-05
"1556",node,"1442069854",Продукты,,,convenience,"46","15486","2277444635","1554312400",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Загородный проспект"" ]",,,,94.432,0.094432,"3600","60",0.00157386666666667,5.66592,8.74286076078515e-05
"1559",node,"1444746149",Магнит,,,supermarket,"13","5979","746495639","1444746118",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Аннинское шоссе"" ]","[ ""good"" ]",,,34.026,0.034026,"1800","60",0.0005671,2.04156,0.000810853477398848
"1559",node,"1444746149",Магнит,,,supermarket,"13","10420","1444746118","746495639",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Аннинское шоссе"" ]","[ ""good"" ]",,,34.026,0.034026,"1800","60",0.0005671,2.04156,0.000810853477398848
"1560",node,"1446187221",Брынза,cafe,,,"6","19914","4849896058","1929818871",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Киевская улица"" ]",,,,46.412,0.046412,"3600","60",0.000773533333333333,2.78472,0.000351973633909561
"1562",node,"1451015826",,,,car_repair,"26","8549","1217632319","1217632302",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Шлиссельбургский проспект"" ]","[ ""good"" ]",,,287.326,0.287326,"3600","60",0.00478876666666667,17.23956,0.000475241783027112
"1563",node,"1454835513",,,,convenience,"44","22218","6778352688","6778332761",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Рижский проспект"" ]","[ ""excellent"" ]",,,82.521,0.082521,"3600","60",0.00137535,4.95126,8.93337364234847e-05
"1564",node,"1454909535",Рюмка,,,alcohol,"44","22181","6778332761","21991343",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Дровяная улица"" ]",,,,115.399,0.115399,"1800","60",0.00192331666666667,6.92394,0.000143088276517193
"1564",node,"1454909535",Рюмка,,,alcohol,"44","1346","21991343","6778332761",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Дровяная улица"" ]",,,,115.399,0.115399,"1800","60",0.00192331666666667,6.92394,0.000143088276517193
"1565",node,"1454909539","Носки, колготки, трикотаж",,,clothes,"44","22218","6778352688","6778332761",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Рижский проспект"" ]","[ ""excellent"" ]",,,82.521,0.082521,"3600","60",0.00137535,4.95126,8.89851308038062e-05
"1566",node,"1454920069",Юкка-Дент,dentist,,,"44","1352","21991357","21991358",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Курляндская улица"" ]",,,,81.745,0.081745,"1800","60",0.00136241666666667,4.9047,0.000117759753881375
"1566",node,"1454920069",Юкка-Дент,dentist,,,"44","1356","21991358","21991357",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Курляндская улица"" ]",,,,81.745,0.081745,"1800","60",0.00136241666666667,4.9047,0.000117759753881375
"1568",node,"1455859663",Шесть шампуров,cafe,,,"44","1354","21991358","6778352714",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Дерптский переулок"" ]",,,,179.878,0.179878,"1800","60",0.00299796666666667,10.79268,0.000165304329645745
"1570",node,"1456548358",Фармакор,pharmacy,,,"0","5491","600739623","600739617",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,293.769,0.293769,"1800","60",0.00489615,17.62614,0.000131095775451376
"1572",node,"1456548372",Инвестторгбанк,bank,,,"0","2787","245968886","600739626",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Веры Слуцкой"" ]",,,,225.512,0.225512,"1800","60",0.00375853333333333,13.53072,0.000475580062080935
"1572",node,"1456548372",Инвестторгбанк,bank,,,"0","5492","600739626","245968886",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Веры Слуцкой"" ]",,,,225.512,0.225512,"1800","60",0.00375853333333333,13.53072,0.000475580062080935
"1574",node,"1456696175",Пятёрочка,,,supermarket,"44","1352","21991357","21991358",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Курляндская улица"" ]",,,,81.745,0.081745,"1800","60",0.00136241666666667,4.9047,0.000690000121068294
"1574",node,"1456696175",Пятёрочка,,,supermarket,"44","1356","21991358","21991357",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Курляндская улица"" ]",,,,81.745,0.081745,"1800","60",0.00136241666666667,4.9047,0.000690000121068294
"1575",node,"1456837049",Отец и Сыр,cafe,,,"44","1352","21991357","21991358",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Курляндская улица"" ]",,,,81.745,0.081745,"1800","60",0.00136241666666667,4.9047,0.000450870980725623
"1576",node,"1456923501",Продукты,,,convenience,"44","1352","21991357","21991358",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Курляндская улица"" ]",,,,81.745,0.081745,"1800","60",0.00136241666666667,4.9047,0.000121443203807713
"1576",node,"1456923501",Продукты,,,convenience,"44","1356","21991358","21991357",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Курляндская улица"" ]",,,,81.745,0.081745,"1800","60",0.00136241666666667,4.9047,0.000121443203807713
"1580",node,"1457604266",BB&Burgers,cafe,,,"102","6507","849187381","1570574411",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""набережная канала Грибоедова"" ]","[ ""intermediate"" ]",,,58.083,0.058083,"3600","60",0.00096805,3.48498,0.000159721977861332
"1585",node,"1467655412",Great Punjab,restaurant,,,"100","11264","1570574351","1908472456",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Пушкинская улица"" ]",,,,239.824,0.239824,"1800","60",0.00399706666666667,14.38944,0.000225080534709312
"1585",node,"1467655412",Great Punjab,restaurant,,,"100","14254","1908472456","1570574351",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Пушкинская улица"" ]",,,,239.824,0.239824,"1800","60",0.00399706666666667,14.38944,0.000225080534709312
"1586",node,"1467655428",Продукты,,,convenience,"100","11264","1570574351","1908472456",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Пушкинская улица"" ]",,,,239.824,0.239824,"1800","60",0.00399706666666667,14.38944,0.000225125422716918
"1586",node,"1467655428",Продукты,,,convenience,"100","14254","1908472456","1570574351",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Пушкинская улица"" ]",,,,239.824,0.239824,"1800","60",0.00399706666666667,14.38944,0.000225125422716918
"1587",node,"1467655446",Продукты,,,convenience,"100","11264","1570574351","1908472456",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Пушкинская улица"" ]",,,,239.824,0.239824,"1800","60",0.00399706666666667,14.38944,0.000225797918648995
"1587",node,"1467655446",Продукты,,,convenience,"100","14254","1908472456","1570574351",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Пушкинская улица"" ]",,,,239.824,0.239824,"1800","60",0.00399706666666667,14.38944,0.000225797918648995
"1589",node,"1472021392",,fast_food,,,"44","13815","1833153943","21991357",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Курляндская улица"" ]",,,,80.942,0.080942,"1800","60",0.00134903333333333,4.85652,0.000649025889918019
"1589",node,"1472021392",,fast_food,,,"44","1353","21991357","1833153943",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Курляндская улица"" ]",,,,80.942,0.080942,"1800","60",0.00134903333333333,4.85652,0.000649025889918019
"1593",node,"1479139288",Moda i Comfort,,,clothes,"45","11021","1553906825","11420606051",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Троицкий проспект"" ]",,,,101.032,0.101032,"3600","60",0.00168386666666667,6.06192,0.00103366142033298
"1594",node,"1479478803",Антикафе,restaurant,,,"28","10469","1455696156","2874808196",,,"3","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""проспект Пятилеток"" ]",,,,85.452,0.085452,"4000","60",0.0014242,5.12712,0.000481245546836787
"1596",node,"1480210979",Домашний театр Г. Р. Державина,theatre,,,"45","10727","1503413497","2277409058",,,"3","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""набережная реки Фонтанки"" ]",,,,601.307,0.601307,"4000","60",0.0100217833333333,36.07842,0.000604078748652794
"1604",node,"1484108179",Продукты,,,convenience,"7","6799","920870512","1347123460",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Окуловская улица"" ]",,,,215.281,0.215281,"1800","20",0.01076405,38.75058,0.000257288452026652
"1604",node,"1484108179",Продукты,,,convenience,"7","9244","1347123460","920870512",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Окуловская улица"" ]",,,,215.281,0.215281,"1800","20",0.01076405,38.75058,0.000257288452026652
"1606",node,"1484957652",Ханбай,restaurant,,,"23","4837","443007372","502769508",,,"4","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Народная улица"" ]","[ ""very_good"" ]",,,48.557,0.048557,"8800","60",0.000809283333333333,2.91342,0.000323881120444563
"1607",node,"1488474911",Мимигранты,theatre,,,"50","281","306988","307001",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""площадь Собчака"" ]",,,,142.868,0.142868,"1800","60",0.00238113333333333,8.57208,0.000388998789992151
"1607",node,"1488474911",Мимигранты,theatre,,,"50","284","307001","306988",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""площадь Собчака"" ]",,,,142.868,0.142868,"1800","60",0.00238113333333333,8.57208,0.000388998789992151
"1608",node,"1488478973",Екатерингофская,library,,,"44","13809","1833153941","3908624304",,,"1","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Циолковского"" ]",,,,311.332,0.311332,"1800","60",0.00518886666666667,18.67992,6.08990203501794e-05
"1609",node,"1488478974",Движком,,,car_parts,"44","13809","1833153941","3908624304",,,"1","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Циолковского"" ]",,,,311.332,0.311332,"1800","60",0.00518886666666667,18.67992,4.12252493457376e-05
"1610",node,"1488478975",Ланселот,cafe,,,"44","18850","3908624304","3908624303",,,"1","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""набережная Обводного канала"" ]",,,,68.494,0.068494,"1800","60",0.00114156666666667,4.10964,0.000150846143084262
"1611",node,"1490388104",Время обедать,cafe,,,"74","12407","1699453399","1699453386",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Маршала Говорова"" ]",,,,305.193,0.305193,"3600","60",0.00508655,18.31158,0.00026836500628626
"1613",node,"1491218701",Шашлык Хауз,cafe,,,"97","20298","5002044024","5002066003",,,"1","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Суворовский проспект"" ]",,,,181.207,0.181207,"1800","60",0.00302011666666667,10.87242,8.97014278314205e-05
"1614",node,"1491219447",Теремок,fast_food,,,"99","11258","1570574343","1573794597",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Невский проспект"" ]",,,,247.042,0.247042,"1800","60",0.00411736666666667,14.82252,1.87223425320689e-05
"1615",node,"1491746122",Движком,,,car_parts,"83","13044","1712570760","651948678",,,"3","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Московское шоссе"" ]",,,,887.785,0.887785,"4000","60",0.0147964166666667,53.2671,0.000932441993991366
"1617",node,"1492415608",,car_wash,,,"91","12904","1710211478","1710211448",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Фучика"" ]",,,,86.446,0.086446,"3600","60",0.00144076666666667,5.18676,0.000365484362916875
"1619",node,"1494101119",,car_wash,,,"91","13145","1713625722","8048958676",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Камчатская улица"" ]","[ ""excellent"" ]",,,168.027,0.168027,"3600","60",0.00280045,10.08162,0.000218885263373916
"1620",node,"1497187661",Первая помощь,pharmacy,,,"28","6101","759776523","759776545",,,"3","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""улица Коллонтай"" ]",,,,198.919,0.198919,"4000","60",0.00331531666666667,11.93514,0.000515726492524824
"1620",node,"1497187661",Первая помощь,pharmacy,,,"28","6100","759776523","759776545",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,223.29,0.22329,"1800","60",0.0037215,13.3974,0.000515726492524824
"1621",node,"1497912689",Продукты,,,convenience,"95","2294","106198633","564121279",,,"4","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""проспект Славы"" ]","[ ""very_good"" ]",,,363.639,0.363639,"8800","60",0.00606065,21.81834,0.000548531823374492
"1622",node,"1502116625",Children Orthopedic Center,pharmacy,,,"101","23887","9708925362","9708927329",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Литейный проспект"" ]",,,,149.425,0.149425,"3600","60",0.00249041666666667,8.9655,0.000917407175832193
"1624",node,"1505055716",Лисья нора,cafe,,,"83","12290","1699395882","1503137240",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Звёздная улица"" ]",,,,514.028,0.514028,"1800","60",0.00856713333333333,30.84168,0.000365416719475396
"1625",node,"1506155241",Мелодия здоровья,pharmacy,,,"16","17625","3535835633","3535835631",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""проспект Ветеранов"" ]",,,,396.639,0.396639,"3600","60",0.00661065,23.79834,0.00046576752856507
"1625",node,"1506155241",Мелодия здоровья,pharmacy,,,"16","17624","3535835633","3535835631",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,411.746,0.411746,"1800","60",0.00686243333333333,24.70476,0.00046576752856507
"1630",node,"1510213234",Пятёрочка,,,supermarket,"24","3364","259690714","389424573",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""проспект Большевиков"" ]",,,,427.375,0.427375,"1800","60",0.00712291666666667,25.6425,0.0006153787170083
"1631",node,"1510213246",Сушишоп,fast_food,,,"29","4534","428283031","428283034",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,697.763,0.697763,"1800","60",0.0116293833333333,41.86578,0.000265453037245375
"1634",node,"1512029382",Кофе Хауз,cafe,,,"81","6556","861924675","861924783",,,"1","[ ""unclassified"" ]","[ ""asphalt"" ]","0",,"[ ""intermediate"" ]",,,101.248,0.101248,"1800","60",0.00168746666666667,6.07488,0.00220151390865875
"1634",node,"1512029382",Кофе Хауз,cafe,,,"81","6559","861924783","861924675",,,"1","[ ""unclassified"" ]","[ ""asphalt"" ]","0",,"[ ""intermediate"" ]",,,101.248,0.101248,"1800","60",0.00168746666666667,6.07488,0.00220151390865875
"1635",node,"1512029386",Теремок,fast_food,,,"81","6556","861924675","861924783",,,"1","[ ""unclassified"" ]","[ ""asphalt"" ]","0",,"[ ""intermediate"" ]",,,101.248,0.101248,"1800","60",0.00168746666666667,6.07488,0.00232199062396684
"1635",node,"1512029386",Теремок,fast_food,,,"81","6559","861924783","861924675",,,"1","[ ""unclassified"" ]","[ ""asphalt"" ]","0",,"[ ""intermediate"" ]",,,101.248,0.101248,"1800","60",0.00168746666666667,6.07488,0.00232199062396684
"1636",node,"1513128410",Donna,,,beauty,"83","12301","1699396041","1699396034",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""проспект Космонавтов"" ]",,,,138.342,0.138342,"3600","60",0.0023057,8.30052,0.00096244553633539
"1637",node,"1513128423",Вместе,,,convenience,"83","12301","1699396041","1699396034",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""проспект Космонавтов"" ]",,,,138.342,0.138342,"3600","60",0.0023057,8.30052,0.000945896209885752
"1639",node,"1514357024",Метрополь,cafe,,pastry,"102","24087","9950956457","9950956455",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Садовая улица"" ]","[ ""very_good"" ]",,,201.129,0.201129,"3600","60",0.00335215,12.06774,0.000111994308705437
"1640",node,"1514365539",Calvin Klein Jeans,,,clothes,"113","3782","303081695","303081657",,,"2","[ ""unclassified"" ]","[ ""asphalt"" ]","1",,,,,130.165,0.130165,"3600","60",0.00216941666666667,7.8099,0.000346721026196848
"1641",node,"1514366740",Calvin Klein,,,clothes,"42","11303","1570984707","308641585",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Ефимова"" ]",,,,414.855,0.414855,"1800","60",0.00691425,24.8913,0.0005205058029746
"1641",node,"1514366740",Calvin Klein,,,clothes,"42","3891","308641585","1570984707",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Ефимова"" ]",,,,414.855,0.414855,"1800","60",0.00691425,24.8913,0.0005205058029746
"1643",node,"1515222551",Тан Жен,restaurant,,,"101","14669","1974902130","307408",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Моховая улица"" ]",,,,497.6,0.4976,"3600","60",0.00829333333333333,29.856,0.000269161463944278
"1644",node,"1515222554",Норман,,,alcohol,"101","16788","2598633991","307422",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Пестеля"" ]",,,,99.824,0.099824,"1800","60",0.00166373333333333,5.98944,0.000131126274360445
"1644",node,"1515222554",Норман,,,alcohol,"101","373","307422","2598633991",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Пестеля"" ]",,,,99.824,0.099824,"1800","60",0.00166373333333333,5.98944,0.000131126274360445
"1645",node,"1515222577",Фермерские продукты,,,convenience,"101","23882","9708925354","307408",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","0","[ ""улица Пестеля"" ]","[ ""good"" ]",,,172.427,0.172427,"1800","60",0.00287378333333333,10.34562,0.000113814671583938
"1646",node,"1515222598",FASHIONFABRIQUE,,,clothes,"101","23895","9708927329","9708927327",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Литейный проспект"" ]",,,,131.029,0.131029,"3600","60",0.00218381666666667,7.86174,0.0010952112052595
"1647",node,"1515222601",Фермер,,,convenience,"101","364","307408","1591732109",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","0","[ ""улица Пестеля"" ]","[ ""good"" ]",,,116.044,0.116044,"1800","60",0.00193406666666667,6.96264,0.000107967355522704
"1648",node,"1515222604",Дикси,,,supermarket,"101","23882","9708925354","307408",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","0","[ ""улица Пестеля"" ]","[ ""good"" ]",,,172.427,0.172427,"1800","60",0.00287378333333333,10.34562,8.46326421604055e-05
"1648",node,"1515222604",Дикси,,,supermarket,"101","363","307408","9708925354",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","0","[ ""улица Пестеля"" ]","[ ""good"" ]",,,172.427,0.172427,"1800","60",0.00287378333333333,10.34562,8.46326421604055e-05
"1649",node,"1517360819",Пятёрочка,,,supermarket,"27","20764","5233464429","5213255159",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""улица Дудко"" ]",,,,449.382,0.449382,"1800","60",0.0074897,26.96292,0.000180378679619125
"1657",node,"1525091798",Продукты,,,convenience,"79","24240","10097960125","10097960126",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Хасанская улица"" ]",,,,123.395,0.123395,"3600","60",0.00205658333333333,7.4037,0.00138142026785937
"1662",node,"1534986151",Продукты,,,convenience,"83","21041","5333107243","5333107247",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Ленсовета"" ]",,,,332.738,0.332738,"3600","60",0.00554563333333333,19.96428,0.000299645848922642
"1663",node,"1536483942",Северо-Западный институт управления,university,,,"49","25745","10972323083","10972322936",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Средний проспект В.О."" ]",,,,156.246,0.156246,"3600","60",0.0026041,9.37476,0.000149075319090079
"1667",node,"1538289211",Пятёрочка,,,supermarket,"82","17813","3539968381","3539968369",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Новоизмайловский проспект"" ]",,,,442.392,0.442392,"3600","60",0.0073732,26.54352,0.00111998696856857
"1668",node,"1539213071",,cafe,,,"95","10984","1539213064","192794741",,,"1","[ ""unclassified"" ]","[ ""asphalt"" ]","0","[ ""Балканская улица"" ]",,,,322.113,0.322113,"1800","60",0.00536855,19.32678,0.00074073421335399
"1668",node,"1539213071",,cafe,,,"95","2496","192794741","1539213064",,,"1","[ ""unclassified"" ]","[ ""asphalt"" ]","0","[ ""Балканская улица"" ]",,,,322.113,0.322113,"1800","60",0.00536855,19.32678,0.00074073421335399
"1669",node,"1539811239",Лицей «Саша»,school,,,"84","24909","10242108652","10242108654",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Фрунзе"" ]",,,,41.555,0.041555,"3600","60",0.000692583333333333,2.4933,0.00058196905231669
"1671",node,"1541917540",Адмиралтейство,restaurant,,,"10","2331","115620503","115620495",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Парковая улица"" ]",,,,496.919,0.496919,"1800","60",0.00828198333333333,29.81514,0.000616466894544367
"1673",node,"1542528993",Продукты,,,convenience,"44","26381","11378629267","1833153941",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Курляндская улица"" ]",,,,502.426,0.502426,"1800","60",0.00837376666666667,30.14556,0.000108127814941148
"1674",node,"1542528995",Пятёрочка,,,supermarket,"44","26381","11378629267","1833153941",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Курляндская улица"" ]",,,,502.426,0.502426,"1800","60",0.00837376666666667,30.14556,0.000108368840435562
"1674",node,"1542528995",Пятёрочка,,,supermarket,"44","13808","1833153941","11378629267",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Курляндская улица"" ]",,,,502.426,0.502426,"1800","60",0.00837376666666667,30.14556,0.000108368840435562
"1675",node,"1543709465",Subway,fast_food,,,"84","21284","5761823889","2823889762",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Бассейная улица"" ]",,,,327.42,0.32742,"1800","60",0.005457,19.6452,0.00024583473378094
"1678",node,"1544302373",Lucky Pizza,fast_food,,,"45","10720","1503005773","21991393",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""2-я Красноармейская улица"" ]",,,,222.404,0.222404,"3600","60",0.00370673333333333,13.34424,0.000119557706332649
"1685",node,"1545549371",Пельмондо,cafe,,department_store,"45","1369","21991392","246237351",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""2-я Красноармейская улица"" ]",,,,127.93,0.12793,"3600","60",0.00213216666666667,7.6758,0.000196713641613201
"1689",node,"1545679892",Невис,pharmacy,,,"45","18914","4001520287","3692818146",,,"3","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""набережная Обводного канала"" ]",,,,367.424,0.367424,"4000","60",0.00612373333333333,22.04544,0.000188498490739666
"1691",node,"1547389019",,car_wash,,,"91","7754","1051530206","1051530203",,,"1","[ ""unclassified"" ]","[ ""asphalt"" ]","1",,,,,196.149,0.196149,"1800","60",0.00326915,11.76894,0.000580149069088372
"1692",node,"1547552174",Норман,,,alcohol,"43","12055","1668241063","1559587277",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""площадь Тургенева"" ]",,,,119.217,0.119217,"3600","60",0.00198695,7.15302,0.000138504629373991
"1694",node,"1548699560",Mr. O,cafe,,,"45","26417","11420616465","11420616542",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""1-я Красноармейская улица"" ]",,,,218.334,0.218334,"3600","60",0.0036389,13.10004,0.00011415324640124
"1695",node,"1548699562",Etlon Coffee,fast_food,,,"45","26424","11420616545","11421099119",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""1-я Красноармейская улица"" ]",,,,184.612,0.184612,"3600","60",0.00307686666666667,11.07672,9.36288770605125e-05
"1702",node,"1549472753",Изюминка,,,convenience,"76","1124","21626569","21626570",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Таллинская улица"" ]",,,,284.315,0.284315,"1800","60",0.00473858333333333,17.0589,0.000224879296550307
"1704",node,"1553917691",ВетЛюкс,veterinary,,,"45","1364","21991378","21728393",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""4-я Красноармейская улица"" ]",,,,227.786,0.227786,"1800","60",0.00379643333333333,13.66716,0.000343575955221907
"1705",node,"1553917701",Фермерские продукты,,,convenience,"45","674","353802","21991377",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""5-я Красноармейская улица"" ]",,,,228.317,0.228317,"3600","60",0.00380528333333333,13.69902,9.82292664084599e-05
"1706",node,"1554157629",Продукты,,,convenience,"45","1217","21728395","21991379",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""6-я Красноармейская улица"" ]",,,,234.45,0.23445,"1800","60",0.0039075,14.067,0.000120067734977645
"1707",node,"1554157652",Юкка-Дент,dentist,,,"45","1217","21728395","21991379",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""6-я Красноармейская улица"" ]",,,,234.45,0.23445,"1800","60",0.0039075,14.067,0.000125072902361988
"1708",node,"1554518117",Barbyshop,,,beauty,"45","1372","21991435","1503005738",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,"3600","60",0.00382916666666667,13.785,7.97517910671356e-05
"1709",node,"1554518130",ВкусВилл,,,convenience,"45","1372","21991435","1503005738",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,"3600","60",0.00382916666666667,13.785,8.19525698385359e-05
"1710",node,"1554518145",Blud.shop,,,clothes,"45","1372","21991435","1503005738",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,"3600","60",0.00382916666666667,13.785,8.34812106335056e-05
