,id,y,x,street_count,lat,lon,geometry,highway,name,ref,zone
142,307272,59.9173132,30.3521168,3,59.9173132,30.3521168,POINT (30.3521168 59.9173132),,,,99
143,307279,59.9211918,30.3546045,5,59.9211918,30.3546045,POINT (30.3546045 59.9211918),traffic_signals,,,99
144,307284,59.9193621,30.3534286,3,59.9193621,30.3534286,POINT (30.3534286 59.9193621),,,,99
145,307286,59.9137441,30.3596966,4,59.9137441,30.3596966,POINT (30.3596966 59.9137441),traffic_signals,,,91
146,307292,59.9199531,30.3502902,4,59.9199531,30.3502902,POINT (30.3502902 59.9199531),,,,100
147,307293,59.9218773,30.3438133,3,59.9218773,30.3438133,POINT (30.3438133 59.9218773),,,,100
148,307297,59.9239101,30.3478963,4,59.9239101,30.3478963,POINT (30.3478963 59.9239101),,,,100
149,307299,59.9259771,30.3498047,3,59.9259771,30.3498047,POINT (30.3498047 59.9259771),,,,100
150,307302,59.9250432,30.3450724,4,59.9250432,30.3450724,POINT (30.3450724 59.9250432),traffic_signals,,,100
151,307305,59.9230443,30.3417013,4,59.9230443,30.3417013,POINT (30.3417013 59.9230443),traffic_signals,,,100
152,307316,59.9280703,30.3475074,3,59.9280703,30.3475074,POINT (30.3475074 59.9280703),,,,100
153,307319,59.9310795,30.3506054,3,59.9310795,30.3506054,POINT (30.3506054 59.9310795),,,,100
154,307345,59.9339639,30.3648807,3,59.9339639,30.3648807,POINT (30.3648807 59.9339639),,,,97
155,307346,59.9348134,30.3658429,4,59.9348134,30.3658429,POINT (30.3658429 59.9348134),,,,97
156,307347,59.9356278,30.3667605,3,59.9356278,30.3667605,POINT (30.3667605 59.9356278),,,,97
157,307348,59.9364998,30.3677443,3,59.9364998,30.3677443,POINT (30.3677443 59.9364998),traffic_signals,,,97
158,307357,59.9358666,30.3381992,1,59.9358666,30.3381992,POINT (30.3381992 59.9358666),,,,98
159,307372,59.937135,30.3273095,3,59.937135,30.3273095,POINT (30.3273095 59.937135),,,,98
160,307400,59.9388209,30.3259547,3,59.9388209,30.3259547,POINT (30.3259547 59.9388209),,,,98
161,307408,59.9427124,30.3453339,4,59.9427124,30.3453339,POINT (30.3453339 59.9427124),traffic_signals,,,101
162,307412,59.9380554,30.3416776,4,59.9380554,30.3416776,POINT (30.3416776 59.9380554),,,,98
163,307413,59.9380206,30.3395269,3,59.9380206,30.3395269,POINT (30.3395269 59.9380206),,,,98
164,307422,59.9428673,30.348639,4,59.9428673,30.348639,POINT (30.348639 59.9428673),traffic_signals,,,101
165,307434,59.9430014,30.411774,4,59.9430014,30.411774,POINT (30.411774 59.9430014),traffic_signals,,,78
166,307453,59.9380016,30.4085189,3,59.9380016,30.4085189,POINT (30.4085189 59.9380016),,,,76
167,307535,59.9432499,30.378,4,59.9432499,30.378,POINT (30.378 59.9432499),traffic_signals,,,97
168,307536,59.942356,30.3636716,3,59.942356,30.3636716,POINT (30.3636716 59.942356),traffic_signals,,,97
169,307537,59.9424061,30.3606665,4,59.9424061,30.3606665,POINT (30.3606665 59.9424061),traffic_signals,,,101
170,307544,59.9424849,30.3554043,4,59.9424849,30.3554043,POINT (30.3554043 59.9424849),traffic_signals,,,101
171,307548,59.9425114,30.3526343,3,59.9425114,30.3526343,POINT (30.3526343 59.9425114),,,,101
172,307559,59.9469439,30.3781919,4,59.9469439,30.3781919,POINT (30.3781919 59.9469439),,,,97
173,307561,59.9445111,30.3810649,3,59.9445111,30.3810649,POINT (30.3810649 59.9445111),,,,97
174,307570,59.9437337,30.3780189,3,59.9437337,30.3780189,POINT (30.3780189 59.9437337),,,,97
175,307602,59.9453842,30.382734,3,59.9453842,30.382734,POINT (30.382734 59.9453842),,,,97
176,307611,59.9444248,30.3973804,3,59.9444248,30.3973804,POINT (30.3973804 59.9444248),,,,97
177,307623,59.9394588,30.3885872,6,59.9394588,30.3885872,POINT (30.3885872 59.9394588),traffic_signals,,,97
178,308183,59.9450757,30.294738,3,59.9450757,30.294738,POINT (30.294738 59.9450757),,,,51
179,308186,59.9444184,30.3000172,3,59.9444184,30.3000172,POINT (30.3000172 59.9444184),,,,51
180,308190,59.9411299,30.3007187,3,59.9411299,30.3007187,POINT (30.3007187 59.9411299),,,,51
181,308191,59.9412491,30.3011193,4,59.9412491,30.3011193,POINT (30.3011193 59.9412491),,,,51
182,308202,59.9434461,30.3008506,3,59.9434461,30.3008506,POINT (30.3008506 59.9434461),,,,51
183,308203,59.9430143,30.2990515,4,59.9430143,30.2990515,POINT (30.2990515 59.9430143),,,,51
184,308205,59.9429263,30.2987112,3,59.9429263,30.2987112,POINT (30.2987112 59.9429263),,,,51
185,308206,59.9434657,30.2981045,3,59.9434657,30.2981045,POINT (30.2981045 59.9434657),,,,51
186,308223,59.9368447,30.289237,3,59.9368447,30.289237,POINT (30.289237 59.9368447),,,,51
187,308224,59.9384244,30.2874204,3,59.9384244,30.2874204,POINT (30.2874204 59.9384244),,,,51
188,308225,59.9376843,30.2849483,3,59.9376843,30.2849483,POINT (30.2849483 59.9376843),,,,51
189,308226,59.9389475,30.2834816,4,59.9389475,30.2834816,POINT (30.2834816 59.9389475),,,,51
190,308228,59.9396796,30.2859719,4,59.9396796,30.2859719,POINT (30.2859719 59.9396796),,,,51
191,308229,59.9404289,30.288518,4,59.9404289,30.288518,POINT (30.288518 59.9404289),,,,51
192,308230,59.940799,30.2897829,4,59.940799,30.2897829,POINT (30.2897829 59.940799),,,,51
193,308237,59.936326,30.2869234,3,59.936326,30.2869234,POINT (30.2869234 59.936326),,,,51
194,308238,59.9345483,30.295086,3,59.9345483,30.295086,POINT (30.295086 59.9345483),,,,47
195,308258,59.9350861,30.26766,4,59.9350861,30.26766,POINT (30.26766 59.9350861),,,,51
196,308259,59.9358362,30.2701618,5,59.9358362,30.2701618,POINT (30.2701618 59.9358362),,,,51
197,308260,59.9373201,30.2751945,4,59.9373201,30.2751945,POINT (30.2751945 59.9373201),,,,51
198,308261,59.936721,30.275888,4,59.936721,30.275888,POINT (30.275888 59.936721),,,,51
199,308274,59.9380438,30.2777345,4,59.9380438,30.2777345,POINT (30.2777345 59.9380438),,,,51
200,308285,59.9387034,30.2634221,2,59.9387034,30.2634221,POINT (30.2634221 59.9387034),,,,51
201,308348,59.8758023,30.3134176,4,59.8758023,30.3134176,POINT (30.3134176 59.8758023),traffic_signals,,,6
202,308356,59.875948,30.3283712,4,59.875948,30.3283712,POINT (30.3283712 59.875948),traffic_signals,,,6
203,308358,59.8760712,30.336399,4,59.8760712,30.336399,POINT (30.336399 59.8760712),traffic_signals,,,81
204,308379,59.8779838,30.3488829,4,59.8779838,30.3488829,POINT (30.3488829 59.8779838),traffic_signals,,,81
205,308401,59.8781885,30.3491571,4,59.8781885,30.3491571,POINT (30.3491571 59.8781885),traffic_signals,,,6
206,308402,59.8785936,30.3487806,3,59.8785936,30.3487806,POINT (30.3487806 59.8785936),,,,6
207,308455,59.8657772,30.3569279,4,59.8657772,30.3569279,POINT (30.3569279 59.8657772),traffic_signals,,,81
208,308476,59.8525683,30.3641834,3,59.8525683,30.3641834,POINT (30.3641834 59.8525683),,,,81
209,308500,59.8756757,30.3058406,4,59.8756757,30.3058406,POINT (30.3058406 59.8756757),traffic_signals,,,6
210,309101,59.9295723,30.2371617,3,59.9295723,30.2371617,POINT (30.2371617 59.9295723),,,,50
211,309105,59.929629,30.2376462,4,59.929629,30.2376462,POINT (30.2376462 59.929629),,,,50
212,314869,59.8854968,30.3446834,3,59.8854968,30.3446834,POINT (30.3446834 59.8854968),,,,6
213,314931,59.9050415,30.3381173,4,59.9050415,30.3381173,POINT (30.3381173 59.9050415),,,,91
214,314997,59.9097515,30.3472923,4,59.9097515,30.3472923,POINT (30.3472923 59.9097515),traffic_signals,,,91
215,315027,59.9058165,30.3787355,3,59.9058165,30.3787355,POINT (30.3787355 59.9058165),,,,22
216,315203,59.9349257,30.3850408,3,59.9349257,30.3850408,POINT (30.3850408 59.9349257),,,,97
217,315205,59.937548,30.3870943,4,59.937548,30.3870943,POINT (30.3870943 59.937548),traffic_signals,,,97
218,315281,59.9452283,30.348785,4,59.9452283,30.348785,POINT (30.348785 59.9452283),,,,101
219,315283,59.9479374,30.3489222,3,59.9479374,30.3489222,POINT (30.3489222 59.9479374),traffic_signals,,,101
220,315287,59.9440659,30.3487074,3,59.9440659,30.3487074,POINT (30.3487074 59.9440659),traffic_signals,,,101
221,324898,59.8456803,30.3167718,3,59.8456803,30.3167718,POINT (30.3167718 59.8456803),,,,84
222,324904,59.8513171,30.3066507,3,59.8513171,30.3066507,POINT (30.3066507 59.8513171),,,,82
223,324918,59.84423,30.2777224,3,59.84423,30.2777224,POINT (30.2777224 59.84423),,,,68
224,324934,59.9262807,30.310828,3,59.9262807,30.310828,POINT (30.310828 59.9262807),,,,42
225,324938,59.9144895,30.3073628,3,59.9144895,30.3073628,POINT (30.3073628 59.9144895),,,,45
226,324939,59.9152092,30.3073888,3,59.9152092,30.3073888,POINT (30.3073888 59.9152092),,,,45
227,324941,59.9122818,30.3072787,3,59.9122818,30.3072787,POINT (30.3072787 59.9122818),,,,45
228,324946,59.9115595,30.3072565,4,59.9115595,30.3072565,POINT (30.3072565 59.9115595),traffic_signals,,,45
229,324954,59.9133188,30.2775103,5,59.9133188,30.2775103,POINT (30.2775103 59.9133188),traffic_signals,,,44
230,324956,59.9129446,30.2669783,4,59.9129446,30.2669783,POINT (30.2669783 59.9129446),traffic_signals,,,44
231,324958,59.9094833,30.2644135,4,59.9094833,30.2644135,POINT (30.2644135 59.9094833),traffic_signals,,,44
232,324960,59.9112412,30.2657069,3,59.9112412,30.2657069,POINT (30.2657069 59.9112412),,,,44
233,324963,59.9131626,30.2732872,3,59.9131626,30.2732872,POINT (30.2732872 59.9131626),,,,44
234,327074,59.9348078,30.2465502,3,59.9348078,30.2465502,POINT (30.2465502 59.9348078),,,,50
235,327078,59.9339048,30.2407728,4,59.9339048,30.2407728,POINT (30.2407728 59.9339048),,,,50
236,327083,59.9311841,30.2492358,4,59.9311841,30.2492358,POINT (30.2492358 59.9311841),,,,50
237,327099,59.9339082,30.237455,4,59.9339082,30.237455,POINT (30.237455 59.9339082),,,,50
238,327165,59.9415755,30.2082876,3,59.9415755,30.2082876,POINT (30.2082876 59.9415755),,,,48
239,327171,59.9429439,30.2143633,3,59.9429439,30.2143633,POINT (30.2143633 59.9429439),,,,48
240,327296,59.947587,30.2599436,4,59.947587,30.2599436,POINT (30.2599436 59.947587),,,,49
241,327498,59.9398883,30.2840581,2,59.9398883,30.2840581,POINT (30.2840581 59.9398883),,,,51
242,327501,59.9402544,30.2853029,4,59.9402544,30.2853029,POINT (30.2853029 59.9402544),,,,51
243,332331,59.8840573,30.3560305,3,59.8840573,30.3560305,POINT (30.3560305 59.8840573),,,,91
244,332339,59.8850247,30.3516127,3,59.8850247,30.3516127,POINT (30.3516127 59.8850247),,,,91
245,332345,59.8856609,30.344347,4,59.8856609,30.344347,POINT (30.344347 59.8856609),,,,6
246,332351,59.8846939,30.3606067,3,59.8846939,30.3606067,POINT (30.3606067 59.8846939),,,,91
247,332363,59.8858706,30.3716997,4,59.8858706,30.3716997,POINT (30.3716997 59.8858706),,,,91
248,332367,59.8865421,30.3733719,3,59.8865421,30.3733719,POINT (30.3733719 59.8865421),,,,91
249,332370,59.8893534,30.3803357,4,59.8893534,30.3803357,POINT (30.3803357 59.8893534),traffic_signals,,,91
250,332438,59.8915469,30.3849912,3,59.8915469,30.3849912,POINT (30.3849912 59.8915469),,,,91
251,332449,59.8974843,30.369239,3,59.8974843,30.369239,POINT (30.369239 59.8974843),,,,91
252,332535,59.90348,30.3753019,3,59.90348,30.3753019,POINT (30.3753019 59.90348),,,,91
253,332541,59.9052532,30.3738914,3,59.9052532,30.3738914,POINT (30.3738914 59.9052532),,,,91
254,332542,59.9065095,30.3726808,3,59.9065095,30.3726808,POINT (30.3726808 59.9065095),,,,91
255,332543,59.9053967,30.3820887,3,59.9053967,30.3820887,POINT (30.3820887 59.9053967),,,,22
256,332575,59.9019898,30.4013052,3,59.9019898,30.4013052,POINT (30.4013052 59.9019898),,,,22
257,332576,59.902122,30.4009582,3,59.902122,30.4009582,POINT (30.4009582 59.902122),,,,22
258,332577,59.9011059,30.400752,3,59.9011059,30.400752,POINT (30.400752 59.9011059),,,,22
259,332585,59.8990323,30.419037,4,59.8990323,30.419037,POINT (30.419037 59.8990323),traffic_signals,,,22
